,Codigo,lon,lat,Profundidad,Flujo_calor,Pesos,Flux_x_wts,geometry,Sed_thickness (m),Age (Ma)
665,STW7-22B,-86.02054999999999,1.9725166665,-3391.0,2.95,0.2576360660905537,0.7600263949671334,POINT (-86.02054999999999 1.9725166665),111.0,2.4
666,STW7-23A,-86.0167,1.8852944445,-2595.0,49.9,0.2576360660905537,12.856039697918627,POINT (-86.0167 1.8852944445),116.0,2.0
667,STW7-23B,-86.00775,1.88915,-2595.0,645.0,0.2576360660905537,166.17526262840713,POINT (-86.00775 1.88915),116.0,2.0
668,STW7-25,-86.0167,1.8234555555,-2650.0,276.0,0.2576360660905537,71.10755424099281,POINT (-86.0167 1.8234555555),116.0,1.6
669,STW7-26A,-86.01759999999999,1.857761111,-2612.0,130.0,0.2576360660905537,33.49268859177198,POINT (-86.01759999999999 1.857761111),116.0,2.0
670,STW7-26B,-86.01859999999998,1.8666833335,-2612.0,92.05,0.2576360660905537,23.715399883635463,POINT (-86.01859999999998 1.8666833335),116.0,2.0
671,STW7-27,-86.0167,2.171527778,-2931.0,5.0,0.2576360660905537,1.2881803304527684,POINT (-86.0167 2.171527778),127.0,3.2
672,STW7-28,-86.26759999999999,2.451927778,-2727.0,66.1,0.3892207512466684,25.727491657404777,POINT (-86.26759999999999 2.451927778),174.0,4.4
673,STW7-29,-86.65195,2.38915,-2481.0,94.1,0.7922697878403634,74.55258703577819,POINT (-86.65195 2.38915),167.0,4.0
674,STW7-3,-83.25485,3.9734555555,-3410.0,44.2,0.9830146514874836,43.449247595746776,POINT (-83.25485 3.9734555555),64.0,2.8
675,STW7-31A,-86.3029,2.587222222,-2969.0,22.8,0.3892207512466684,8.87423312842404,POINT (-86.30289999999999 2.587222222),199.0,4.9
676,STW7-31B,-86.30099999999999,2.5901388890000003,-2969.0,33.95,0.3892207512466684,13.214044504824393,POINT (-86.30099999999999 2.590138889),199.0,4.9
677,STW7-32,-86.59205,2.50875,-3060.0,97.05,0.3892207512466684,37.77387390848917,POINT (-86.59205 2.50875),185.0,4.5
678,STW7-33,-86.70585,2.7715277780000003,-3007.0,184.0,0.7922697878403634,145.7776409626269,POINT (-86.70585 2.771527778),217.0,6.0
679,STW7-34,-86.72344999999999,2.58915,-3077.0,26.2,0.7922697878403634,20.75746844141752,POINT (-86.72344999999999 2.58915),194.0,5.0
680,STW7-36,-85.6353,2.0833166665,-2832.0,86.95,0.2576360660905537,22.401455946573638,POINT (-85.6353 2.0833166665),101.0,2.8
681,STW7-37A,-85.67054999999998,1.9862333335,-2779.0,90.2,0.2576360660905537,23.23877316136794,POINT (-85.67054999999998 1.9862333335),102.0,2.4
682,STW7-37B,-85.6686,1.9862333335,-2779.0,75.89999999999998,0.2576360660905537,19.554577416273023,POINT (-85.6686 1.9862333335),102.0,2.4
683,STW7-38,-85.6676,1.7352944444999998,-2820.0,31.2,0.2576360660905537,8.038245262025272,POINT (-85.66759999999999 1.7352944445),122.0,1.7
684,STW7-39,-85.65679999999998,1.45875,-2725.0,411.0,0.2576360660905537,105.88842316321757,POINT (-85.65679999999998 1.45875),85.0,0.5
685,STW7-4,-83.44205,3.6186111110000003,-2988.0,56.05,0.9830146514874836,55.09797121587345,POINT (-83.44204999999999 3.618611111),48.0,1.5
686,STW7-40,-85.65,1.1744444445,-2800.0,153.0,0.20919566720372668,32.00693708217018,POINT (-85.65000000000001 1.1744444445),53.0,0.6
687,STW7-41,-85.6676,0.9666833334999999,-2705.0,163.0,0.20919566720372668,34.098893754207445,POINT (-85.66759999999999 0.9666833334999999),37.0,1.4
688,STW7-42,-85.67344999999997,0.770538889,-2701.0,127.0,0.20919566720372668,26.567849734873292,POINT (-85.67344999999997 0.770538889),35.0,2.2
689,STW7-43,-86.14205000000003,0.8362333335000001,-2730.0,10.75,0.20919566720372668,2.2488534224400616,POINT (-86.14205000000003 0.8362333335000001),24.0,1.9
690,STW7-46,-86.14114999999998,0.856822222,-2620.0,436.0,0.20919566720372668,91.20931090082485,POINT (-86.14114999999998 0.856822222),24.0,1.9
691,STW7-51,-86.10679999999998,0.7166833334999999,-2600.0,507.0,0.20919566720372668,106.06220327228942,POINT (-86.10679999999998 0.7166833334999999),42.0,2.6
692,STW7-52,-86.1353,0.7382111109999999,-2750.0,105.0,0.20919566720372668,21.965545056391303,POINT (-86.1353 0.7382111109999999),31.0,2.2
693,STW7-58,-86.1196,0.7362333335,-2730.0,90.0,0.20919566720372668,18.827610048335398,POINT (-86.11960000000001 0.7362333335),29.0,2.2
694,STW7-60,-86.17249999999999,0.6362333335,-2740.0,386.0,0.20919566720372668,80.74952754063851,POINT (-86.17249999999999 0.6362333335),74.0,2.6
695,STW7-62,-86.18430000000002,0.5843055555,-2720.0,194.0,0.20919566720372668,40.58395943752298,POINT (-86.18430000000002 0.5843055555),74.0,3.0
696,STW7-68,-86.22445,0.5666833335,-2720.0,290.0,0.20919566720372668,60.666743489080744,POINT (-86.22445 0.5666833335),105.0,3.0
697,STW7-70A,-86.15679999999998,0.287222222,-2725.0,343.0,0.20919566720372668,71.75411385087827,POINT (-86.15679999999998 0.287222222),154.0,4.0
698,STW7-70B,-86.15484999999998,0.2833166665,-2725.0,997.0,0.20919566720372668,208.5680802021155,POINT (-86.15484999999998 0.2833166665),154.0,4.0
699,STW7-72,-85.98719999999996,0.1754333335,-2817.0,128.0,0.5737867108750859,73.444698992011,POINT (-85.98719999999996 0.1754333335),185.0,4.4
700,STW7-8.1,-83.45775,2.8039055555,-3139.0,78.85,0.716294339932193,56.47980870365342,POINT (-83.45775 2.8039055555),69.0,1.4
701,STW7-8.2,-83.45679999999999,2.8019277780000005,-3139.0,84.79999999999998,0.716294339932193,60.74176002624996,POINT (-83.45679999999999 2.801927778),69.0,1.4
702,STW716.1,-86.00485,2.1039055555,-2710.0,109.0,0.2576360660905537,28.082331203870353,POINT (-86.00485 2.1039055555),116.0,2.8
703,STW716.2,-86.00389999999999,2.1058333335,-2710.0,124.0,0.2576360660905537,31.946872195228657,POINT (-86.00389999999999 2.1058333335),116.0,2.8
704,STW716.3,-86.00389999999999,2.106822222,-2710.0,182.0,0.2576360660905537,46.889764028480776,POINT (-86.00389999999999 2.106822222),116.0,2.8
705,STW716.4,-86.00389999999999,2.10875,-2710.0,84.1,0.2576360660905537,21.66719315821556,POINT (-86.00389999999999 2.10875),116.0,2.8
706,STW716.5,-86.00289999999998,2.1166833335,-2710.0,113.0,0.2576360660905537,29.11287546823257,POINT (-86.00289999999998 2.1166833335),116.0,2.8
707,STW716.6,-86.00195,2.117622222,-2710.0,66.8,0.2576360660905537,17.210089214848985,POINT (-86.00194999999999 2.117622222),116.0,2.8
708,STW719.2,-86.0167,2.138211111,-2893.0,8.900000000000002,0.2576360660905537,2.292960988205928,POINT (-86.0167 2.138211111),116.0,3.2
709,STW719.3,-86.0167,2.13915,-2893.0,1.85,0.2576360660905537,0.4766267222675243,POINT (-86.0167 2.13915),116.0,3.2
710,STW724.1,-86.01859999999998,1.95,-3367.0,16.85,0.2576360660905537,4.34116771362583,POINT (-86.01859999999998 1.95),111.0,2.4
711,STW724.2,-86.01859999999998,1.9420666665,-3367.0,13.2,0.2576360660905537,3.400796072395308,POINT (-86.01859999999998 1.9420666665),111.0,2.4
712,STW724.3,-86.01859999999998,1.940138889,-3367.0,27.8,0.2576360660905537,7.162282637317393,POINT (-86.01859999999998 1.940138889),111.0,2.4
713,STW724.4,-86.01859999999998,1.937222222,-3367.0,28.75,0.2576360660905537,7.407036900103417,POINT (-86.01859999999998 1.937222222),111.0,2.4
714,STW724.5,-86.01859999999998,1.9352944445,-3367.0,55.15,0.2576360660905537,14.208629044894035,POINT (-86.01859999999998 1.9352944445),111.0,2.4
715,STW724.6,-86.01859999999998,1.9254333335,-3367.0,26.9,0.2576360660905537,6.930410177835894,POINT (-86.01859999999998 1.9254333335),111.0,2.0
716,STW724.7,-86.01859999999998,1.9215277780000002,-3367.0,41.75,0.2576360660905537,10.756305759280616,POINT (-86.01859999999998 1.921527778),111.0,2.0
717,STW724.8,-86.0196,1.9166833335,-3367.0,26.9,0.2576360660905537,6.930410177835894,POINT (-86.0196 1.9166833335),111.0,2.0
718,STW730.1,-86.6343,2.6754333335,-2950.0,86.14999999999998,0.7922697878403634,68.2540422224473,POINT (-86.6343 2.6754333335),206.0,5.5
719,STW730.2,-86.6333,2.6843055555,-2950.0,175.0,0.7922697878403634,138.6472128720636,POINT (-86.63330000000001 2.6843055555),206.0,5.5
720,STW730.3,-86.62545,2.6862333335,-2950.0,119.0,0.7922697878403634,94.28010475300323,POINT (-86.62545 2.6862333335),208.0,5.5
721,STW735.1,-85.73429999999998,2.641127778,-2950.0,17.1,0.3892207512466684,6.65567484631803,POINT (-85.73429999999998 2.641127778),206.0,5.1
722,STW735.2,-85.72545,2.3920666665,-2950.0,20.95,0.3892207512466684,8.154174738617701,POINT (-85.72545 2.3920666665),135.0,4.0
723,STW735.3,-85.72445,2.3920666665,-2950.0,26.9,0.3892207512466684,10.47003820853538,POINT (-85.72445 2.3920666665),135.0,4.0
724,STW735.4,-85.72344999999999,2.3920666665,-2950.0,24.15,0.3892207512466684,9.399681142607038,POINT (-85.72344999999999 2.3920666665),135.0,4.0
725,STW735.5,-85.72155,2.391127778,-2950.0,19.15,0.3892207512466684,7.4535773863736985,POINT (-85.72154999999999 2.391127778),135.0,4.0
726,STW745.1,-86.1676,0.8420666665000001,-2580.0,185.0,0.20919566720372668,38.70119843268944,POINT (-86.16759999999999 0.8420666665000001),24.0,1.9
727,STW745.2,-86.15875,0.8391500000000001,-2630.0,92.0,0.20919566720372668,19.24600138274285,POINT (-86.15875 0.8391500000000001),24.0,1.9
728,STW750.2,-86.11760000000002,0.741127778,-2700.0,54.2,0.20919566720372668,11.338405162441989,POINT (-86.11760000000002 0.741127778),29.0,2.2
729,STW753.1,-86.15,0.756822222,-2670.0,178.0,0.20919566720372668,37.23682876226335,POINT (-86.15000000000001 0.756822222),31.0,2.2
730,STW753.2,-86.14114999999998,0.7420666665000001,-2740.0,88.0,0.20919566720372668,18.40921871392795,POINT (-86.14114999999998 0.7420666665000001),31.0,2.2
731,STW754.1,-86.12444999999998,0.750988889,-2690.0,31.2,0.20919566720372668,6.526904816756272,POINT (-86.12444999999998 0.750988889),29.0,2.2
732,STW754.2,-86.12444999999998,0.7420666665000001,-2700.0,44.9,0.20919566720372668,9.392885457447328,POINT (-86.12444999999998 0.7420666665000001),29.0,2.2
733,STW754.3,-86.12444999999998,0.741127778,-2680.0,93.9,0.20919566720372668,19.643473150429934,POINT (-86.12444999999998 0.741127778),29.0,2.2
734,STW754.4,-86.12444999999998,0.7382111109999999,-2760.0,785.0,0.20919566720372668,164.21859875492544,POINT (-86.12444999999998 0.7382111109999999),29.0,2.2
735,STW754.5,-86.12545,0.7362333335,-2760.0,241.0,0.20919566720372668,50.41615579609814,POINT (-86.12545 0.7362333335),29.0,2.2
736,STW754.6,-86.1333,0.7244444445,-2760.0,259.0,0.20919566720372668,54.18167780576521,POINT (-86.13330000000001 0.7244444445),49.0,2.6
737,STW754.7,-86.1333,0.721527778,-2590.0,715.0,0.20919566720372668,149.5749020506646,POINT (-86.13330000000001 0.721527778),49.0,2.6
738,STW754.8,-86.1343,0.717622222,-2600.0,369.0,0.20919566720372668,77.19320119817516,POINT (-86.1343 0.717622222),49.0,2.6
739,STW755.1,-86.1882,0.701927778,-2670.0,79.79999999999998,0.20919566720372668,16.693814242857385,POINT (-86.18819999999999 0.7019277779999999),49.0,2.6
740,STW755.2,-86.18914999999998,0.7,-2720.0,136.0,0.20919566720372668,28.450610739706825,POINT (-86.18914999999998 0.7),49.0,2.6
741,STW755.3,-86.18914999999998,0.6901388890000001,-2720.0,43.05,0.20919566720372668,9.005873473120431,POINT (-86.18914999999998 0.6901388890000001),49.0,2.6
742,STW756.1,-86.1882,0.6734555555,-2770.0,104.0,0.20919566720372668,21.756349389187573,POINT (-86.18819999999999 0.6734555555),49.0,2.6
743,STW756.2,-86.1882,0.671527778,-2730.0,128.0,0.20919566720372668,26.77704540207701,POINT (-86.18819999999999 0.671527778),49.0,2.6
744,STW757.1,-86.19205,0.6058333335,-2720.0,140.0,0.20919566720372668,29.28739340852173,POINT (-86.19204999999999 0.6058333335),74.0,3.0
745,STW757.2,-86.20100000000001,0.6166833335,-2720.0,170.0,0.20919566720372668,35.56326342463353,POINT (-86.20100000000001 0.6166833335),74.0,3.0
746,STW759.1,-86.1372,0.6901388890000001,-2720.0,49.9,0.20919566720372668,10.438863793465961,POINT (-86.13720000000001 0.6901388890000001),49.0,2.6
747,STW759.2,-86.13625,0.688211111,-2720.0,51.75,0.20919566720372668,10.825875777792854,POINT (-86.13625 0.688211111),49.0,2.6
748,STW759.3,-86.1372,0.6852944445,-2640.0,249.0,0.20919566720372668,52.08972113372794,POINT (-86.13720000000001 0.6852944445),49.0,2.6
749,STW759.4,-86.14014999999998,0.6754333334999999,-2680.0,113.0,0.20919566720372668,23.639110394021117,POINT (-86.14014999999998 0.6754333334999999),49.0,2.6
750,STW759.5,-86.14205000000003,0.6725166665000001,-2740.0,117.0,0.20919566720372668,24.475893062836022,POINT (-86.14205000000003 0.6725166665000001),49.0,2.6
751,STW759.6,-86.15195,0.6696,-2690.0,89.0,0.20919566720372668,18.618414381131675,POINT (-86.15195 0.6696),49.0,2.6
752,STW761.1,-86.1686,0.6696,-2740.0,74.75,0.20919566720372668,15.63737612347857,POINT (-86.1686 0.6696),49.0,2.6
753,STW761.2,-86.15875,0.6725166665000001,-2750.0,55.15,0.20919566720372668,11.537141046285527,POINT (-86.15875 0.6725166665000001),49.0,2.6
754,STW761.3,-86.15584999999999,0.6744444445000001,-2730.0,45.1,0.20919566720372668,9.434724590888075,POINT (-86.15584999999999 0.6744444445000001),49.0,2.6
755,STW763.2,-86.2,0.8077611109999999,-2720.0,236.0,0.20919566720372668,49.370177460079496,POINT (-86.2 0.8077611109999999),31.0,2.2
756,STW763.3,-86.19205,0.8058333335000001,-2720.0,256.0,0.20919566720372668,53.554090804154036,POINT (-86.19204999999999 0.8058333335000001),31.0,2.2
757,STW763.4,-86.19205,0.8019277779999999,-2650.0,294.0,0.20919566720372668,61.50352615789564,POINT (-86.19204999999999 0.8019277779999999),31.0,2.2
758,STW763.5,-86.19115,0.6254333335,-2640.0,497.0,0.20919566720372668,103.97024660025215,POINT (-86.19114999999999 0.6254333335),74.0,3.0
759,STW763.6,-86.19014999999997,0.620538889,-2660.0,399.0,0.20919566720372668,83.46907121428694,POINT (-86.19014999999997 0.620538889),74.0,3.0
760,STW763.7,-86.1882,0.6166833335,-2720.0,223.0,0.20919566720372668,46.650633786431044,POINT (-86.18819999999999 0.6166833335),74.0,3.0
761,STW763.8,-86.18625,0.6029166665,-2720.0,84.0,0.20919566720372668,17.57243604511304,POINT (-86.18625 0.6029166665),74.0,3.0
762,STW763.9,-86.18625,0.6039055555,-2720.0,78.14999999999998,0.20919566720372668,16.34864139197124,POINT (-86.18625 0.6039055555),74.0,3.0
763,STW76310,-86.18430000000002,0.6,-2720.0,355.0,0.20919566720372668,74.26446185732297,POINT (-86.18430000000002 0.6),74.0,3.0
764,STW76311,-86.1833,0.5911277779999999,-2720.0,324.0,0.20919566720372668,67.77939617400746,POINT (-86.1833 0.5911277779999999),74.0,3.0
765,STW764.1,-86.17545000000001,0.5901388889999999,-2720.0,533.0,0.20919566720372668,111.50129061958631,POINT (-86.17545000000001 0.5901388889999999),74.0,3.0
766,STW764.2,-86.17545000000001,0.5891500000000001,-2720.0,796.0,0.20919566720372668,166.51975109416642,POINT (-86.17545000000001 0.5891500000000001),74.0,3.0
767,STW764.3,-86.17545000000001,0.5872222220000001,-2720.0,360.0,0.20919566720372668,75.31044019334159,POINT (-86.17545000000001 0.5872222220000001),74.0,3.0
768,STW765.1,-86.17249999999999,0.5686111110000001,-2720.0,376.0,0.20919566720372668,78.65757086860124,POINT (-86.17249999999999 0.5686111110000001),74.0,3.0
769,STW765.2,-86.17154999999998,0.567622222,-2720.0,442.0,0.20919566720372668,92.4644849040472,POINT (-86.17154999999998 0.567622222),74.0,3.0
770,STW766.1,-86.18529999999998,0.550988889,-2780.0,96.85,0.20919566720372668,20.260600368680926,POINT (-86.18529999999998 0.550988889),98.0,3.0
771,STW766.2,-86.18430000000002,0.541127778,-2780.0,80.2,0.20919566720372668,16.77749250973888,POINT (-86.18430000000002 0.541127778),98.0,3.0
772,STW767.1,-86.14014999999998,0.571527778,-2720.0,546.0,0.20919566720372668,114.22083429323477,POINT (-86.14014999999998 0.571527778),74.0,3.0
773,STW767.2,-86.14014999999998,0.567622222,-2720.0,421.0,0.20919566720372668,88.07137589276894,POINT (-86.14014999999998 0.567622222),74.0,3.0
774,STW767.3,-86.14114999999998,0.557761111,-2700.0,298.0,0.20919566720372668,62.34030882671055,POINT (-86.14114999999998 0.557761111),98.0,3.0
775,STW767.4,-86.14114999999998,0.5539055555,-2730.0,215.0,0.20919566720372668,44.97706844880122,POINT (-86.14114999999998 0.5539055555),98.0,3.0
776,STW767.5,-86.14205000000003,0.55,-2760.0,152.0,0.20919566720372668,31.797741414966456,POINT (-86.14205000000003 0.55),98.0,3.0
777,STW767.6,-86.15,0.541127778,-2780.0,183.0,0.20919566720372668,38.28280709828199,POINT (-86.15000000000001 0.541127778),98.0,3.0
778,STW767.7,-86.15,0.537222222,-2780.0,353.0,0.20919566720372668,73.84607052291551,POINT (-86.15000000000001 0.537222222),98.0,3.0
779,STW769.1,-86.17344999999997,0.5333166665,-2770.0,264.0,0.20919566720372668,55.22765614178385,POINT (-86.17344999999997 0.5333166665),98.0,3.3
780,STW769.2,-86.17344999999997,0.5244444445,-2750.0,322.0,0.20919566720372668,67.36100483959999,POINT (-86.17344999999997 0.5244444445000001),98.0,3.3
781,STW769.3,-86.17344999999997,0.5225166665,-2750.0,390.0,0.20919566720372668,81.5863102094534,POINT (-86.17344999999997 0.5225166664999999),98.0,3.3
782,STW769.4,-86.17344999999997,0.5176222220000001,-2730.0,1270.0,0.20919566720372668,265.6784973487329,POINT (-86.17344999999997 0.5176222220000001),98.0,3.3
783,STW769.5,-86.17344999999997,0.507761111,-2750.0,356.0,0.20919566720372668,74.4736575245267,POINT (-86.17344999999997 0.507761111),98.0,3.3
784,STW769.6,-86.17249999999999,0.5048444445,-2790.0,337.0,0.20919566720372668,70.49893984765589,POINT (-86.17249999999999 0.5048444445),98.0,3.3
785,STW769.7,-86.17154999999998,0.501927778,-2760.0,334.0,0.20919566720372668,69.87135284604472,POINT (-86.17154999999998 0.501927778),98.0,3.3
786,STW769.8,-86.17054999999998,0.4920666665,-2780.0,318.0,0.20919566720372668,66.52422217078508,POINT (-86.17054999999998 0.4920666665),98.0,3.3
787,STW771.1,-86.20100000000001,0.0696,-2941.0,197.0,0.5737867108750859,113.03598204239194,POINT (-86.20100000000001 0.0696),203.0,4.8
788,STW771.2,-86.19205,0.054844444500000006,-2941.0,195.0,0.5737867108750859,111.88840862064177,POINT (-86.19204999999999 0.05484444450000001),240.0,4.8
789,STW771.3,-86.19014999999997,0.0420666665,-2941.0,183.0,0.5737867108750859,105.00296809014073,POINT (-86.19014999999997 0.0420666665),240.0,4.8
790,STW771.4,-86.19014999999997,0.041127778,-2941.0,174.0,0.5737867108750859,99.83888769226496,POINT (-86.19014999999997 0.041127778),240.0,4.8
791,STW771.5,-86.19014999999997,0.05,-2941.0,166.0,0.5737867108750859,95.24859400526428,POINT (-86.19014999999997 0.05),240.0,4.8
792,TRIPOD-1,-84.59999999999998,0.6666833335,-3003.0,147.0,0.26410855495223645,38.82395757797876,POINT (-84.59999999999998 0.6666833335),134.0,7.5
793,TRIPOD-2,-84.9167,-1.6333166665,-2214.0,134.0,1.3229856612768394,177.28007861109646,POINT (-84.91670000000001 -1.6333166665),371.0,15.1
794,TRIPOD-4,-86.03329999999998,-2.0,-2580.0,92.05,3.0488661163643744,280.64812601134065,POINT (-86.03329999999998 -2),347.0,16.1
795,TRIPOD-5,-86.2333,1.8833166665,-2688.0,193.0,0.2576360660905537,49.72376075547685,POINT (-86.2333 1.8833166665),115.0,2.0
796,TRIPOD-6,-87.0,0.1,-2664.0,54.2,0.9768357474687812,52.94449751280794,POINT (-87 0.1),206.0,4.3
797,TRIPOD-7,-87.06669999999998,-1.8833166665,-2768.0,134.0,3.4519151529580694,462.5566304963813,POINT (-87.06669999999998 -1.8833166665),410.0,15.4
798,TRIPOD10,-88.0167,0.9,-2482.0,134.0,1.9575046026287597,262.30561675225374,POINT (-88.0167 0.9),20.0,1.9
799,TRIPOD11,-88.0167,1.85,-2516.0,151.0,2.0059450015155864,302.8976952288536,POINT (-88.0167 1.85),148.0,2.3
800,TRIPOD12,-88.84999999999998,4.2666833335000005,-2328.0,29.15,2.2548445734824902,65.72871931701458,POINT (-88.84999999999998 4.266683333500001),257.0,11.2
801,TRIPOD13,-89.6333,5.033316666499999,-2870.0,105.0,2.7145249028681357,285.0251148011543,POINT (-89.63330000000001 5.033316666499999),271.0,12.8
802,TRIPOD14,-90.8333,6.216683333500002,-3626.0,50.1,3.9210244672232255,196.4433258078836,POINT (-90.83329999999999 6.216683333500002),299.0,15.7
803,TRIPOD15,-92.25,7.75,-3442.0,56.95,8.694106323507658,495.1293551237611,POINT (-92.25 7.75),213.0,15.9
804,TT198-10A,-83.6923,1.2012,-3419.0,201.0,0.26410855495223645,53.085819545399524,POINT (-83.6923 1.2012),276.0,6.8
805,TT198-10B,-83.691,1.1941,-3393.0,180.0,0.26410855495223645,47.53953989140256,POINT (-83.691 1.1941),276.0,6.8
806,TT198-10C,-83.6991,1.1946,-3401.0,192.0,0.26410855495223645,50.7088425508294,POINT (-83.6991 1.1946),276.0,6.8
807,TT198-10D,-83.70869999999998,1.1938,-3412.0,194.0,0.26410855495223645,51.23705966073387,POINT (-83.70869999999998 1.1938),276.0,6.8
808,TT198-10F,-83.7265,1.1936,-3404.0,227.0,0.26410855495223645,59.952641974157665,POINT (-83.7265 1.1936),269.0,6.8
809,TT198-10G,-83.7356,1.193,-3419.0,165.0,0.26410855495223645,43.577911567119024,POINT (-83.73560000000001 1.193),269.0,6.8
810,TT198-10H,-83.7454,1.192,-3409.0,213.0,0.26410855495223645,56.255122204826364,POINT (-83.7454 1.192),269.0,6.8
811,TT198-10I,-83.75369999999998,1.192,-3399.0,235.0,0.26410855495223645,62.065510413775556,POINT (-83.75369999999998 1.192),269.0,6.8
812,TT198-10J,-83.7628,1.1921,-3400.0,235.0,0.26410855495223645,62.065510413775556,POINT (-83.7628 1.1921),269.0,6.8
813,TT198-10K,-83.7723,1.1925,-3406.0,270.0,0.26410855495223645,71.30930983710384,POINT (-83.7723 1.1925),269.0,6.8
814,TT198-10L,-83.7722,1.1826,-3399.0,273.0,0.26410855495223645,72.10163550196056,POINT (-83.7722 1.1826),269.0,6.8
815,TT198-10M,-83.7626,1.1824,-3389.0,300.0,0.26410855495223645,79.23256648567094,POINT (-83.76260000000001 1.1824),269.0,6.8
816,TT198-10N,-83.75409999999998,1.1831,-3393.0,253.0,0.26410855495223645,66.81946440291583,POINT (-83.75409999999998 1.1831),269.0,6.8
817,TT198-10O,-83.7448,1.1831,-3392.0,258.0,0.26410855495223645,68.140007177677,POINT (-83.7448 1.1831),269.0,6.8
818,TT198-10P,-83.7358,1.1842,-3397.0,271.0,0.26410855495223645,71.57341839205607,POINT (-83.7358 1.1842),269.0,6.8
819,TT198-10Q,-83.72679999999998,1.1843,-3399.0,227.0,0.26410855495223645,59.952641974157665,POINT (-83.72679999999998 1.1843),269.0,6.8
820,TT198-10R,-83.71779999999998,1.1848,-3385.0,176.0,0.26410855495223645,46.483105671593606,POINT (-83.71779999999998 1.1848),269.0,6.8
821,TT198-10S,-83.709,1.1847,-3394.0,210.0,0.26410855495223645,55.462796539969645,POINT (-83.709 1.1847),276.0,6.8
822,TT198-10T,-83.7003,1.185,-3393.0,204.0,0.26410855495223645,53.87814521025624,POINT (-83.7003 1.185),276.0,6.8
823,TT198-11,-83.70879999999998,1.222,-3458.0,347.0,0.26410855495223645,91.64566856842606,POINT (-83.70879999999998 1.222),276.0,6.8
824,TT198-12A,-83.7179,1.2297,-3454.0,191.0,0.26410855495223645,50.44473399587717,POINT (-83.7179 1.2297),269.0,6.8
825,TT198-12B,-83.7189,1.229,-3460.0,194.0,0.26410855495223645,51.23705966073387,POINT (-83.7189 1.229),269.0,6.8
826,TT198-12J,-83.71799999999999,1.2109999999999999,-3445.0,191.0,0.26410855495223645,50.44473399587717,POINT (-83.71799999999999 1.211),269.0,6.8
827,TT198-12K,-83.7209,1.2243,-3463.0,198.0,0.26410855495223645,52.29349388054282,POINT (-83.7209 1.2243),269.0,6.8
828,TT198-12L,-83.7205,1.2225,-3468.0,205.0,0.26410855495223645,54.14225376520847,POINT (-83.7205 1.2225),269.0,6.8
829,TT198-12M,-83.7209,1.2204,-3465.0,224.0,0.26410855495223645,59.16031630930097,POINT (-83.7209 1.2204),269.0,6.8
830,TT198-12N,-83.7209,1.2189,-3448.0,245.0,0.26410855495223645,64.70659596329793,POINT (-83.7209 1.2189),269.0,6.8
831,TT198-12O,-83.7213,1.2168,-3436.0,281.0,0.26410855495223645,74.21450394157844,POINT (-83.7213 1.2168),269.0,6.8
832,TT198-12P,-83.7214,1.2151,-3463.0,211.0,0.26410855495223645,55.7269050949219,POINT (-83.7214 1.2151),269.0,6.8
833,TT198-12Q,-83.7211,1.2128,-3446.0,188.0,0.26410855495223645,49.65240833102045,POINT (-83.72110000000001 1.2128),269.0,6.8
834,TT198-12R,-83.7209,1.2113,-3446.0,188.0,0.26410855495223645,49.65240833102045,POINT (-83.7209 1.2113),269.0,6.8
835,TT198-12S,-83.7226,1.2204,-3470.0,228.0,0.26410855495223645,60.21675052910991,POINT (-83.7226 1.2204),269.0,6.8
836,TT198-12T,-83.7236,1.2185,-3448.0,235.0,0.26410855495223645,62.065510413775556,POINT (-83.7236 1.2185),269.0,6.8
837,TT198-12U,-83.72399999999999,1.2168,-3431.0,285.0,0.26410855495223645,75.27093816138739,POINT (-83.72399999999999 1.2168),269.0,6.8
838,TT198-12V,-83.7235,1.2151,-3434.0,194.0,0.26410855495223645,51.23705966073387,POINT (-83.7235 1.2151),269.0,6.8
839,TT198-12W,-83.72369999999998,1.2131,-3446.0,192.0,0.26410855495223645,50.7088425508294,POINT (-83.72369999999998 1.2131),269.0,6.8
840,TT198-12X,-83.7236,1.2114,-3453.0,182.0,0.26410855495223645,48.06775700130704,POINT (-83.7236 1.2114),269.0,6.8
841,TT198-13,-83.7239,1.2169,-3430.0,310.0,0.26410855495223645,81.8736520351933,POINT (-83.7239 1.2169),269.0,6.8
842,TT198-14C,-83.73609999999998,1.2202,-3460.0,237.0,0.26410855495223645,62.59372752368004,POINT (-83.73609999999998 1.2202),269.0,6.8
843,TT198-14G,-83.76799999999999,1.2201,-3478.0,204.0,0.26410855495223645,53.87814521025624,POINT (-83.76799999999999 1.2201),269.0,6.8
844,TT198-14H,-83.7733,1.2289,-3429.0,188.0,0.26410855495223645,49.65240833102045,POINT (-83.77330000000001 1.2289),269.0,6.8
845,TT198-14I,-83.7641,1.2297,-3452.0,233.0,0.26410855495223645,61.537293303871095,POINT (-83.7641 1.2297),269.0,6.8
846,TT198-14J,-83.7551,1.2293,-3451.0,193.0,0.26410855495223645,50.97295110578163,POINT (-83.7551 1.2293),269.0,6.8
847,TT198-14K,-83.7462,1.2297,-3441.0,208.0,0.26410855495223645,54.934579430065185,POINT (-83.7462 1.2297),269.0,6.8
848,TT198-14L,-83.7365,1.2391,-3439.0,209.0,0.26410855495223645,55.19868798501742,POINT (-83.73650000000001 1.2391),258.0,6.5
